logP0_crit           	m1iso_crit         	phases_crit	logP0_hub           	m1iso_hub          	phases_hub	logP0_RHeRL          	m1iso_RHeRL        	logP0_critL2         	m1iso_critL2       	logP0_hubL2         	m1iso_hubL2       	logP0_RHeRL          	m1iso_RHeRL        	m2iso_crit         	m2iso_RHeRL        	m2iso_PmergeMIN	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN	m1iso_PmergeMIN	q_band            	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes             	logP0_yes           	q_yes             	mtot_yesL2        	qfin_yesL2         	m1_yesL2           	logP0_yesL2         	q_yesL2            
-0.33709515421012    	0.7439140073730979 	9          	-0.32729000492009486	0.860239204537367  	9         	3.162914606459373    	0.31799551562843875	-0.3149745025216633  	1.0398720353663524 	-0.2854245501945894 	1.737610211437233 	3.162914606459373    	0.4254089042625167 	0.4424             	0.7435791511844922 	 /             	1.6044   	4.0346 	9        	 /             	 /             	0.8872761627323796	1.2979            	 /      	1.0633770277910428	0.4304679698683793 	0.32               	3.162914606459373   	2.3230532118470086	1.164632591209003 	0.5864063319829366 	0.4305             	3.162914606459373   	1.7053021863159188 
-0.26224324688772427 	0.7044300195065788 	18         	-0.25059620079795814	0.8360003201015986 	18        	3.1508691502721184   	0.3189761362240834 	-0.24044377358246585 	0.975676232023806  	-0.20951826797818163	1.6495453744815696	3.1398909285200003   	0.4285429873751533 	0.4424             	0.7381887034134138 	 /             	1.6517   	4.0202 	21       	 /             	 /             	0.4304679698683793	0.9407027555173895	 /      	1.0710524276396423	0.4423930052241642 	0.3285             	3.162914606459373   	2.2604335696792757	1.1725320692379064	0.598474175036537  	0.43900000000000006	3.162914606459373   	1.6709158752571898 
-0.18811156203030066 	0.6676276924984498 	18         	-0.1745848704752666 	0.8134010919297348 	18        	3.137639373356931    	0.32               	-0.16664029849143763 	0.9167618853829311 	-0.13424308586887704	1.5715497904481295	3.12492863266857     	0.4305             	0.4424             	0.7323893713118276 	 /             	1.698    	4.0059 	25       	 /             	 /             	 /                	 /                	 /      	1.0787499123319115	0.45433102774564565	0.33699999999999997	3.162914606459373   	2.2010383155249604	1.180444436188024 	0.6105510566768282 	0.4475             	3.162914606459373   	1.6378646618726789 
-0.11663445456915093 	0.6361225993640385 	 /         	-0.10145869201131776	0.7928781484917771 	 /        	3.09998255646646     	0.32315077575060236	-0.09546845494042784 	0.867020182629843  	-0.06178725367856706	1.5038644387331856	3.1014377779695823   	0.4337744695783678 	0.4424             	0.7165038544662408 	 /             	1.7355   	3.9903 	 /       	 /             	 /             	 /                	 /                	 /      	1.086468472416537 	0.4662816474137061 	0.34550000000000003	3.162914606459373   	2.144626548238891 	1.1883692335440132	0.6226367508549852 	0.45600000000000007	3.162914606459373   	1.606072880578976  
-0.028648630057749452	0.6024821870945684 	 /         	-0.01171699705981183	0.769176731600693  	 /        	3.0629146064593735   	0.3261020668980751 	-0.007835726303654686	0.8146007251242583 	0.02717778315906675 	1.4291161250503661	3.0629146064593735   	0.43893688472648673	0.4424             	0.7017688261102378 	 /             	1.7709   	3.9685 	 /       	 /             	 /             	 /                	 /                	 /      	1.094207165663133 	0.4782444921116918 	0.354              	3.162914606459373   	2.090980693963653 	1.1963060263495897	0.6347310397497391 	0.4645             	3.162914606459373   	1.5754704550044987 
0.06727964538965389  	0.5719413189213645 	 /         	0.08571569574862217 	0.7451204381186423 	 /        	3.047912317706486    	0.3272248054560046 	0.08774542013449507  	0.767622654479741  	0.12381905304769665 	1.3566943353068859	3.062614618687124    	0.43897450103935887	0.4424             	0.6960498555170946 	 /             	1.7971   	3.9419 	 /       	 /             	 /             	 /                	 /                	 /      	1.1019651111731976	0.4902192064543464 	0.36250000000000004	3.162914606459373   	2.0399037549605454	1.2042544016159793	0.6468337133489113 	0.473              	3.162914606459373   	1.5459923924227894 
0.17278279374702366  	0.5440293233503184 	 /         	0.19246677876310034 	0.7205608147062423 	 /        	3.0301113762629144   	0.3285             	0.1929071306271209   	0.7251912504178366 	0.22975840314811222 	1.2860423940578094	3.0624041851411095   	0.43900000000000006	0.4424             	0.6894402026608308 	 /             	1.8147   	3.91   	 /       	 /             	 /             	 /                	 /                	 /      	1.1097414841277584	0.5022054507173703 	0.371              	3.162914606459373   	1.991216938349753 	1.2122139668633671	0.6589445690587621 	0.48150000000000004	3.162914606459373   	1.5175783320111467 
0.2337428719799427   	0.5253089926518836 	 /         	0.2546129286998815  	0.7070500336540737 	 /        	2.994860111368571    	0.3312153679172818 	0.25362422331443696  	0.6969996144087054 	0.2914561866203156  	1.2484920003066253	3.0227991091145974   	0.44409018272569406	0.4424             	0.6768671991129224 	 /             	1.8394   	3.8949 	 /       	 /             	 /             	 /                	 /                	 /      	1.1175355110902665	0.5142028998569212 	0.3795             	3.162914606459373   	1.9447576049809396	1.2201843487821495	0.6710634113388693 	0.49               	3.162914606459373   	1.4901721403717336 
0.29843213100871513  	0.48421711405367507	 /         	0.3236920149507144  	0.6926577845131455 	 /        	2.9629146064593734   	0.33357297192524316	0.31773694602695274  	0.6358627052379069 	0.36005609613730816 	1.2094606522007778	2.995357788781591    	0.4475             	0.4424             	0.6660639200648467 	 /             	1.9639   	3.9567 	 /       	 /             	 /             	 /                	 /                	 /      	1.0300675551268994	0.46823716062607973	0.3285             	3.0629146064593735  	2.135669878620698 	1.2281651920023022	0.6831900513604701 	0.49850000000000005	3.162914606459373   	1.4637215486505557 
0.46834081891272294  	0.4611488693166249 	 /         	0.49371093190503423 	0.6597383951332658 	 /        	2.940816197868861    	0.33512163526980643	0.4872935322283622   	0.6019874671105981 	0.5289745092186087  	1.1237420504393971	2.982631537459423    	0.44917593913500425	0.4423             	0.6589055421511704 	 /             	1.9502   	3.8992 	 /       	 /             	 /             	 /                	 /                	 /      	1.0378792410389024	0.4808246275071153 	0.33699999999999997	3.0629146064593735  	2.079760359165883 	1.2361561579604925	0.695324306686402  	0.507              	3.162914606459373   	1.4381778263520562 
