logP0_crit          	m1iso_crit        	phases_crit	logP0_hub           	m1iso_hub         	phases_hub	logP0_RHeRL           	m1iso_RHeRL       	logP0_critL2        	m1iso_critL2      	logP0_hubL2          	m1iso_hubL2       	logP0_RHeRL          	m1iso_RHeRL       	m2iso_crit	m2iso_RHeRL       	m2iso_PmergeMIN   	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN      	m1iso_PmergeMIN   	q_band            	mtot_band        	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes            	logP0_yes            	q_yes              	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2          	q_yesL2            
0.7674836917841437  	1.6019223580219564	 /         	0.793828752648563   	2.3306550493175244	 /        	2.7709097927148334    	1.141900327591617 	0.7870258214457703  	2.112371719995243 	0.8274153845471937   	3.914628947584126 	2.870909792714833    	1.5262703677569958	2.0642    	2.258921193092235 	2.0614089230086723	3.9151   	4.1939 	 /       	2.2709097927148334   	1.7235484248504047	 /                	 /               	 /      	2.87              	0.9523809523809523 	1.47              	1.8709097927148333   	0.9523809523809523 	3.67              	0.6167400881057268 	2.27              	1.9709097927148334   	0.6167400881057268 
0.9162830287457603  	1.5199972380706448	 /         	0.9429553246656466  	2.217732055058142 	 /        	2.7568775436189457    	1.1443871003616448	0.9354497375457     	1.991321403508139 	0.9756013578625834   	3.643085823814987 	2.835944012658753    	1.536013687977568 	2.0639    	2.258902794745388 	2.0620940095547104	3.9291   	4.1541 	 /       	2.1929964776994786   	1.8026083562308064	 /                	 /               	 /      	2.91              	0.9271523178807947 	1.51              	1.8709097927148333   	0.9271523178807947 	3.71              	0.606060606060606  	2.31              	1.9709097927148334   	0.606060606060606  
1.059708285015981   	1.4611620854962812	 /         	1.0860731597505633  	2.119886874028584 	 /        	2.725834524755903     	1.15              	1.0785891715953713  	1.9051662409680306	1.1178921745064136   	3.4181339794517314	2.785747181718166    	1.55              	2.0638    	2.2588634818071496	2.0624288881554733	3.9295   	4.1033 	 /       	2.070909792714833    	1.825600928118799 	 /                	 /               	 /      	2.95              	0.9032258064516128 	1.55              	1.8709097927148333   	0.9032258064516128 	3.75              	0.5957446808510638 	2.35              	1.9709097927148334   	0.5957446808510638 
1.2058157773344476  	1.416114152524208 	 /         	1.2313820171901926  	2.0295367791389918	 /        	2.688784810571722     	1.1571500071427554	1.2244680373913484  	1.839639045684347 	1.2624268450672012   	3.2182842047197275	2.7771901072723724   	1.5525121258230157	2.0637    	2.2588189458644377	2.0625774980805422	3.9201   	4.0522 	 /       	2.031138876196183    	1.8502863543516872	 /                	 /               	 /      	2.9899999999999998	0.8805031446540881 	1.5899999999999999	1.8709097927148333   	0.8805031446540881 	3.79              	0.5857740585774058 	2.39              	1.9709097927148334   	0.5857740585774058 
1.3423245244447315  	1.3840385053551227	 /         	1.3668135067975484  	1.9524055835792757	 /        	2.6709097927148333    	1.1607896254771968	1.360808561759555   	1.7932131626856629	1.3971885060351446   	3.0532402255603843	2.7709097927148334   	1.554355707040156 	2.0636    	2.2528150741243858	2.0629319688723893	3.9046   	3.9989 	 /       	1.8709097927148333   	1.8849113528336379	 /                	 /               	 /      	3.03              	0.8588957055214723 	1.63              	1.8709097927148333   	0.8588957055214723 	3.83              	0.5761316872427983 	2.43              	1.9709097927148334   	0.5761316872427983 
1.4841613965449145  	1.3570078166548554	 /         	1.507351326317113   	1.8786704124029325	 /        	2.6293551778818953    	1.1733781540668249	1.5025000229954086  	1.7542388941590707	1.5370778214016694   	2.8999763619045877	2.728567409110188    	1.5730630465581419	2.0634    	2.0863334869149885	2.0629421195893145	3.886    	3.9482 	 /       	1.8631632572817625   	1.8903168307086613	 /                	 /               	 /      	3.07              	0.8383233532934132 	1.67              	1.8709097927148333   	0.8383233532934132 	3.8699999999999997	0.5668016194331984 	2.4699999999999998	1.9709097927148334   	0.5668016194331984 
1.6343288441130432  	1.3264372825464616	 /         	1.656387859419635   	1.8066607450979886	 /        	2.570909792714833     	1.1885125366476244	1.6524988598804418  	1.7103256100022186	1.6854721438251574   	2.754303688344188 	2.6911670333052986   	1.5899999999999999	2.0632    	1.986612311548344 	2.0629893463502866	3.8635   	3.8948 	 /       	1.8252110640870385   	1.9               	 /                	 /               	 /      	3.11              	0.8187134502923976 	1.71              	1.8709097927148333   	0.8187134502923976 	3.9099999999999997	0.5577689243027889 	2.51              	1.9709097927148334   	0.5577689243027889 
1.7883542589176793  	1.2849834119101244	 /         	1.8099527794979589  	1.7383215540075618	 /        	2.568191057065902     	1.1889125057404273	1.8062883156804508  	1.6510586708932877	1.8384187161055512   	2.619526850823282 	2.6818571351412004   	1.5943789369705468	2.063     	1.9882201669387032	2.063102529960523 	3.8373   	3.8377 	 /       	1.744111827302829    	1.9915025432349949	 /                	 /               	 /      	3.15              	0.7999999999999999 	1.75              	1.8709097927148333   	0.7999999999999999 	3.9499999999999997	0.5490196078431373 	2.55              	1.9709097927148334   	0.5490196078431373 
1.9366390870988355  	1.2441039915120957	 /         	1.9580158109713621  	1.6774018230812353	 /        	2.5610372145952938    	1.19              	1.9543318295926877  	1.5929288265032489	1.9859226310558318   	2.502097176304823 	2.6709097927148333   	1.5996351790053083	2.0628    	1.9924199328058416	2.063192090059056 	3.8078   	3.7782 	 /       	1.6709097927148333   	2.0116154176863548	 /                	 /               	 /      	3.19              	0.7821229050279329 	1.79              	1.8709097927148333   	0.7821229050279329 	3.9899999999999998	0.5405405405405405 	2.59              	1.9709097927148334   	0.5405405405405405 
2.1415716643915794  	3.158305243572192 	 /         	2.0959836169752237  	1.6245318452121693	 /        	2.4968332805359226    	1.2003693951284358	2.1651185748672623  	4.669389068288485 	2.1233996285145653   	2.402204151403293 	2.6345214635741936   	1.615444668343744 	2.0623    	2.0281172739497193	2.063275849848002 	3.773    	3.7193 	 /       	1.6127149899462778   	2.0772564965393054	 /                	 /               	 /      	3.2299999999999995	0.7650273224043717 	1.8299999999999998	1.8709097927148333   	0.7650273224043717 	4.029999999999999 	0.532319391634981  	2.63              	1.9709097927148334   	0.532319391634981  
