logP0_crit          	m1iso_crit        	phases_crit	logP0_hub           	m1iso_hub         	phases_hub	logP0_RHeRL           	m1iso_RHeRL        	logP0_critL2         	m1iso_critL2       	logP0_hubL2       	m1iso_hubL2       	logP0_RHeRLL2     	m1iso_RHeRLL2     	logP0_critL2_DEF      	m1iso_critL2_DEF 	logP0_hubL2_DEF   	m1iso_hubL2_DEF 	logP0_RHeRLL2_DEF	m1iso_RHeRLL2_DEF	m2iso_crit        	m2iso_RHeRL       	m2iso_PmergeMIN	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN	m1iso_PmergeMIN	q_band            	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes          	m1_yes             	logP0_yes           	q_yes             	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2       	q_yesL2            	mtot_yesL2_DEF  	qfin_yesL2_DEF   	m1_yesL2_DEF    	logP0_yesL2_DEF 	q_yesL2_DEF      
-0.2949268562290583 	0.9917444675726751	9          	-0.2849787661944169 	1.1507360742619477	9         	3.105082904440435     	0.41670449866536646	-0.2186762268974449  	4.324918779815198  	1.095587625396032 	90.20428555934521 	3.105082904440435 	1.398905762691233 	-0.21869526015293897    	4.322250039423612  	-0.20624730631127505	7.256774291992187 	3.105082904440435  	1.354377707916186  	0.6150000000000001	0.7698600828346136	 /             	2.0169   	4.1067 	9        	 /             	 /             	0.9989073269768274	1.9757000000000002	 /      	1.2534405225394267	0.5075528417969174	0.42200000000000004	3.105082904440435   	1.9702382050697314	2.2243522769018362	0.5893906944636199 	1.3995            	3.105082904440435 	0.5893906944636199 	2.1819962946021136	0.6079560019175488 	1.357             	3.105082904440435 	0.6079560019175488 
-0.22129319400632555	0.938505540588319 	19         	-0.20956480726396645	1.1166450168473039	19        	3.069580458043032     	0.4189822920562208 	-0.14705470306416232 	3.6401405570814918 	1.0957495468058227	89.90083330321201 	3.1036920929878433	1.3993817810265297	-0.14777309066422317    	3.5692646339881415 	-0.13079397869617077	7.2238482666015615	3.0987074050788728 	1.3564580825542671 	0.6150000000000001	0.755474015756978 	 /             	2.0706   	4.0943 	22       	 /             	 /             	0.5075528417969174	1.2534405225394267	 /      	1.2618205937804619	0.5178507584448077	0.4305             	3.105082904440435   	1.9310582898500854	2.232824213616497 	0.5858126517162621 	1.408             	3.105082904440435 	0.5858126517162621 	2.190466986686072 	0.6041501184079621 	1.3655            	3.105082904440435 	0.6041501184079621 
-0.14850466190913275	0.8892755118273549	19         	-0.1349745203341523 	1.0850281113557274	19        	3.02217618787581      	0.42200000000000004	-0.07612268991682193 	3.149875524380042  	1.1956988731540683	52.038323575207116	3.103343643957509 	1.3995            	-0.07679101504169873    	3.098942226905283  	-0.05427358451870874	7.189702758789062 	3.097030719314975  	1.357              	0.6150000000000001	0.7374627024319338	 /             	2.122    	4.0816 	27       	 /             	 /             	 /                	 /                	 /      	1.2702031364190352	0.5281500763956293	0.43900000000000006	3.105082904440435   	1.8934012219112413	2.2412963896764944	0.5822777195033493 	1.4165            	3.105082904440435 	0.5822777195033493 	2.1989379342797775	0.600391509665049  	1.374             	3.105082904440435 	0.600391509665049  
-0.0715158708906765 	0.8429899993923562	 /         	-0.05623478349660621	1.0537014797519957	 /        	3.012589484943158     	0.4226380593427315 	0.0004609782599300479	2.8574326571200066 	1.3517478491642894	33.70947972574126 	3.0839604851662474	1.406204594361694 	-0.000023697331388719868	2.8260621431674497 	0.02842808133764698 	7.151898803710937 	3.0782016509218226 	1.363215093450918  	0.6150000000000001	0.7339769929074742	 /             	2.168    	4.0663 	 /       	 /             	 /             	 /                	 /                	 /      	1.2785880633544733	0.5384507607939661	0.4475             	3.105082904440435   	1.8571800298423982	2.249768802020921 	0.5787851242252077 	1.425             	3.105082904440435 	0.5787851242252077 	2.2074091340310966	0.5966793012883158 	1.3825            	3.105082904440435 	0.5966793012883158 
0.01740833889993187 	0.7969668757248043	 /         	0.03442499208517189 	1.0199817808471672	 /        	3.005082904440435     	0.42313387669362845	0.08886945528158235  	2.590107579160313  	1.5092109014891855	22.90623205569394 	3.0787244700109744	1.408             	0.08864315294185715     	2.5776020622250773 	0.11930003458459029 	7.109216918945312 	3.0712132114212527 	1.3655             	0.6150000000000001	0.7312838553307064	 /             	2.21     	4.0458 	 /       	 /             	 /             	 /                	 /                	 /      	1.2869752919771806	0.5487527780940594	0.45600000000000007	3.105082904440435   	1.8223142367920628	2.2582414476431136	0.5753341106683735 	1.4335            	3.105082904440435 	0.5753341106683735 	2.215880582648943 	0.5930126402939923 	1.391             	3.105082904440435 	0.5930126402939923 
0.11263332355365041 	0.7553330312905719	 /         	0.13116205613667883 	0.9864887671017953	 /        	2.9529919920312353    	0.42607227244521806	0.18352098036227257  	2.365834608144616  	1.6681884820872999	15.848418172054073	3.064320146925322 	1.4130351656112154	0.183508967098865       	2.36525851826879   	0.21997387369645247 	7.060437622070311 	3.057793862227031  	1.3699804314118607 	0.6150000000000001	0.7134632110599645	 /             	2.2426   	4.021  	 /       	 /             	 /             	 /                	 /                	 /      	1.2953647438625286	0.5590560959905819	0.4645             	3.105082904440435   	1.7887292655813314	2.266714323589405 	0.571923941462833  	1.442             	3.105082904440435 	0.571923941462833  	2.2243522769018362	0.5893906944636199 	1.3995            	3.105082904440435 	0.5893906944636199 
0.21649171814307153 	0.7169124078447866	 /         	0.2363331143970862  	0.952672869397507 	 /        	2.9050829044404347    	0.4287787895630351 	0.28675073927140476  	2.171984960544457  	1.8193013457109872	12.64311978372247 	3.0543218294480563	1.4165            	0.2868908072569982      	2.1778782125565463 	0.3268906507003     	7.006780395507812 	3.0456402178296327 	1.374              	0.6150000000000001	0.7037991729492812	 /             	2.2677   	3.9915 	 /       	 /             	 /             	 /                	 /                	 /      	1.3037563444906162	0.5693606833541827	0.473              	3.105082904440435   	1.7563559080139877	2.275187426957916 	0.5685538965583704 	1.4505            	3.105082904440435 	0.5685538965583704 	2.232824213616497 	0.5858126517162621 	1.408             	3.105082904440435 	0.5858126517162621 
0.2816228248328346  	0.6904528542217383	 /         	0.30267359510311415 	0.9325993371798704	 /        	2.8924776789845774    	0.4294285558362521 	0.3513883143237684   	2.045135344168548  	1.9200890460339355	7.627030245163305 	3.044771644014777 	1.4198735428638192	0.3516028919678888      	2.0533836638031384 	0.3952180085116639  	6.9714154052734365	3.0374846967952394 	1.3767541523501585 	0.6150000000000001	0.7017106032991628	 /             	2.2946   	3.9756 	 /       	 /             	 /             	 /                	 /                	 /      	1.312150022989309 	0.5796665101713929	0.48150000000000004	3.105082904440435   	1.725129850445086 	2.2836607548973786	0.5652232727192451 	1.459             	3.105082904440435 	0.5652232727192451 	2.2412963896764944	0.5822777195033493 	1.4165            	3.105082904440435 	0.5822777195033493 
0.3247892020017057  	0.6437886193393584	 /         	0.3498051182104029  	0.918883355817464 	 /        	2.871892108809799     	0.4305             	0.39355148621519076  	1.8334604503534404 	2.070830560074934 	6.001610101694476 	3.0301334451063364	1.425             	0.39383969683115294     	1.8428989892929337 	0.44136830904950203 	6.947025756835936 	3.0203088429880522 	1.3825             	0.6150000000000001	0.6983859770898367	 /             	2.3872   	4.0319 	 /       	 /             	 /             	 /                	 /                	 /      	1.3205457118982495	0.5899735474885338	0.49               	3.105082904440435   	1.6949912487719379	2.292134304605991 	0.5619313830364504 	1.4675            	3.105082904440435 	0.5619313830364504 	2.249768802020921 	0.5787851242252077 	1.425             	3.105082904440435 	0.5787851242252077 
0.47415519379215887 	0.6092939328252243	 /         	0.4999485172698913  	0.8778304984875271	 /        	2.831038660524828     	0.43270623926717344	0.5420556241058279   	1.6860598348310338 	2.2097739874773583	5.029571806500935 	3.0253154999358793	1.4267197706171129	0.5423581619702034      	1.6948518484629052 	0.5950348975317566  	6.862881469726561 	3.017274767889716  	1.3835363083931889 	0.6147            	0.6920919568262768	 /             	2.3971   	3.9851 	 /       	 /             	 /             	 /                	 /                	 /      	1.3289433469518102	0.6002817673592941	0.49850000000000005	3.105082904440435   	1.6658843469444538	2.300608073330308 	0.5586775564568482 	1.476             	3.105082904440435 	0.5586775564568482 	2.2582414476431136	0.5753341106683735 	1.4335            	3.105082904440435 	0.5753341106683735 
