logP0_crit          	m1iso_crit        	phases_crit	logP0_hub           	m1iso_hub         	phases_hub	logP0_RHeRL           	m1iso_RHeRL        	logP0_critL2        	m1iso_critL2      	logP0_hubL2         	m1iso_hubL2       	logP0_RHeRL           	m1iso_RHeRL       	logP0_critL2_DEF  	m1iso_critL2_DEF	logP0_hubL2_DEF    	m1iso_hubL2_DEF 	logP0_RHeRLL2_DEF     	m1iso_RHeRLL2_DEF 	m2iso_crit        	m2iso_RHeRL       	m2iso_PmergeMIN	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN	m1iso_PmergeMIN	q_band            	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes          	m1_yes             	logP0_yes           	q_yes             	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2         	q_yesL2            	mtot_yesL2_DEF  	qfin_yesL2_DEF   	m1_yesL2_DEF    	logP0_yesL2_DEF   	q_yesL2_DEF      
-0.2949268562290583 	0.9917444675726751	9          	-0.2849787661944169 	1.1507360742619477	9         	3.105082904440435     	0.41670449866536646	-0.2528696966346985 	1.9540781126462488	-0.20162051597100508	16.683188573634578	3.105082904440435     	0.7558732375301946	-0.2526996686603398 	1.9601809947934687	-0.20980302718027738 	6.178751831054687 	3.105082904440435     	0.7532624067424307	0.6150000000000001	0.7698600828346136	 /             	2.0169   	4.1067 	9        	 /             	 /             	0.9989073269768274	1.9757000000000002	 /      	1.2534405225394267	0.5075528417969174	0.42200000000000004	3.105082904440435   	1.9702382050697314	1.5899861376140558	0.9203052628342274 	0.7620000000000001	3.105082904440435   	1.0865959811208077 	1.5815489154859592	0.9099703965650285 	0.7535000000000001	3.105082904440435   	1.0989368486874043 
-0.22129319400632555	0.938505540588319 	19         	-0.20956480726396645	1.1166450168473039	19        	3.069580458043032     	0.4189822920562208 	-0.17968591538506018	1.8112288129260024	-0.124709620125112  	11.644716258313345	3.0796602568386353    	0.7598390749538472	-0.17949175649968369	1.817468652929204 	-0.13278043352778413 	6.028755493164063 	3.1040654061778783    	0.7534135126476827	0.6150000000000001	0.755474015756978 	 /             	2.0706   	4.0943 	22       	 /             	 /             	0.5075528417969174	1.2534405225394267	 /      	1.2618205937804619	0.5178507584448077	0.4305             	3.105082904440435   	1.9310582898500854	1.598424198618214 	0.9306407534481376 	0.7705000000000001	3.105082904440435   	1.0745284862014457 	1.5899861376140558	0.9203052628342274 	0.7620000000000001	3.105082904440435   	1.0865959811208077 
-0.14850466190913275	0.8892755118273549	19         	-0.1349745203341523 	1.0850281113557274	19        	3.02217618787581      	0.42200000000000004	-0.10737103091861523	1.6838423526621817	-0.05027587353291556	8.839630941340413 	3.0656566904868052    	0.7620000000000001	-0.10717122881142147	1.6896308405687401	-0.056854221437602076	5.861686401367187 	3.10347677134952      	0.7535000000000001	0.6150000000000001	0.7374627024319338	 /             	2.122    	4.0816 	27       	 /             	 /             	 /                	 /                	 /      	1.2702031364190352	0.5281500763956293	0.43900000000000006	3.105082904440435   	1.8934012219112413	1.6068630804688881	0.9409768576209331 	0.779             	3.105082904440435   	1.06272539212951   	1.598424198618214 	0.9306407534481376 	0.7705000000000001	3.105082904440435   	1.0745284862014457 
-0.0715158708906765 	0.8429899993923562	 /         	-0.05623478349660621	1.0537014797519957	 /        	3.012589484943158     	0.4226380593427315 	-0.03088346259291191	1.5679740282982244	0.027431373560787918	7.071599963402658 	3.044547429943952     	0.7653544846677991	-0.03068983112117795	1.5730544453585935	0.022898847464930334 	5.659252319335937 	3.068072118639754     	0.7588540832069423	0.6150000000000001	0.7339769929074742	 /             	2.168    	4.0663 	 /       	 /             	 /             	 /                	 /                	 /      	1.2785880633544733	0.5384507607939661	0.4475             	3.105082904440435   	1.8571800298423982	1.6153027656910668	0.951313564823112  	0.7875000000000001	3.105082904440435   	1.051178115163259  	1.6068630804688881	0.9409768576209331 	0.779             	3.105082904440435   	1.06272539212951   
0.01740833889993187 	0.7969668757248043	 /         	0.03442499208517189 	1.0199817808471672	 /        	3.005082904440435     	0.42313387669362845	0.057482945887622976	1.4563239829828352	0.11647774449945653 	5.794446040351564 	3.011820732066501     	0.7705000000000001	0.05766235023427818 	1.4605818403469382	0.11483169813483853  	5.378771362304687 	3.0470507129684044    	0.7620000000000001	0.6150000000000001	0.7312838553307064	 /             	2.21     	4.0458 	 /       	 /             	 /             	 /                	 /                	 /      	1.2869752919771806	0.5487527780940594	0.45600000000000007	3.105082904440435   	1.8223142367920628	1.6237432373418543	0.9616508647732457 	0.796             	3.105082904440435   	1.039878438871676  	1.6153027656910668	0.951313564823112  	0.7875000000000001	3.105082904440435   	1.051178115163259  
0.11263332355365041 	0.7553330312905719	 /         	0.13116205613667883 	0.9864887671017953	 /        	2.9529919920312353    	0.42607227244521806	0.1521469463751208  	1.3582457216813868	0.2113609642050129  	4.896446651317511 	3.009500732072599     	0.770875515348734 	0.15230874564294394 	1.361746456674128 	0.2119544266950589   	5.004390258789062 	3.0321235627429255    	0.7642984559557118	0.6150000000000001	0.7134632110599645	 /             	2.2426   	4.021  	 /       	 /             	 /             	 /                	 /                	 /      	1.2953647438625286	0.5590560959905819	0.4645             	3.105082904440435   	1.7887292655813314	1.6321844789891768	0.9719887474300701 	0.8045000000000001	3.105082904440435   	1.0288184947037622 	1.6237432373418543	0.9616508647732457 	0.796             	3.105082904440435   	1.039878438871676  
0.21649171814307153 	0.7169124078447866	 /         	0.2363331143970862  	0.952672869397507 	 /        	2.9050829044404347    	0.4287787895630351 	0.25543527777219394 	1.270103524432308 	0.3145413684914178  	4.217867998204761 	3.005082904440435     	0.7715831468423574	0.25557836217064905 	1.2729411584008448	0.31640484876038677  	4.489768676757812 	3.005082904440435     	0.7684197810341149	0.6150000000000001	0.7037991729492812	 /             	2.2677   	3.9915 	 /       	 /             	 /             	 /                	 /                	 /      	1.3037563444906162	0.5693606833541827	0.473              	3.105082904440435   	1.7563559080139877	1.6406264746915444	0.9823272029849025 	0.8130000000000001	3.105082904440435   	1.0179907437780373 	1.6321844789891768	0.9719887474300701 	0.8045000000000001	3.105082904440435   	1.0288184947037622 
0.2816228248328346  	0.6904528542217383	 /         	0.30267359510311415 	0.9325993371798704	 /        	2.8924776789845774    	0.4294285558362521 	0.3201419640644043  	1.21068076466466  	0.3796725325766734  	3.8890207336908857	2.9684519081452554    	0.7758863653149098	0.32027137601384453 	1.213095247847492 	0.3816459886833152   	4.132460327148438 	2.9945977879047825    	0.7696087650944696	0.6150000000000001	0.7017106032991628	 /             	2.2946   	3.9756 	 /       	 /             	 /             	 /                	 /                	 /      	1.312150022989309 	0.5796665101713929	0.48150000000000004	3.105082904440435   	1.725129850445086 	1.6490692089788102	0.9926662218543643 	0.8215000000000001	3.105082904440435   	1.0073879598037858 	1.6406264746915444	0.9823272029849025 	0.8130000000000001	3.105082904440435   	1.0179907437780373 
0.3247892020017057  	0.6437886193393584	 /         	0.3498051182104029  	0.918883355817464 	 /        	2.871892108809799     	0.4305             	0.362490404840635   	1.1083462644830229	0.42597147157627685 	3.6885821528082863	2.942169510136519     	0.779             	0.3625950986737145  	1.1100958921514688	0.4277859779167652   	3.8885638427734373	2.986808169539176     	0.7705000000000001	0.6150000000000001	0.6983859770898367	 /             	2.3872   	4.0319 	 /       	 /             	 /             	 /                	 /                	 /      	1.3205457118982495	0.5899735474885338	0.49               	3.105082904440435   	1.6949912487719379	1.6575126668338627	0.9970032130528464 	0.8300000000000001	3.105082904440435   	0.9970032130528464 	1.6490692089788102	0.9926662218543643 	0.8215000000000001	3.105082904440435   	1.0073879598037858 
0.47415519379215887 	0.6092939328252243	 /         	0.4999485172698913  	0.8778304984875271	 /        	2.831038660524828     	0.43270623926717344	0.5111892596825995  	1.0346649953359248	0.5736227330412006  	3.1807089161547775	2.9268301700666353    	0.780848517578227 	0.5112757242083157  	1.0359939648556098	0.574723278438291    	3.2580914306640625	2.9523038609490886    	0.7745137813032357	0.6147            	0.6920919568262768	 /             	2.3971   	3.9851 	 /       	 /             	 /             	 /                	 /                	 /      	1.3289433469518102	0.6002817673592941	0.49850000000000005	3.105082904440435   	1.6658843469444538	1.665956833675206 	0.9868298553073416 	0.8385            	3.105082904440435   	0.9868298553073416 	1.6575126668338627	0.9970032130528464 	0.8300000000000001	3.105082904440435   	0.9970032130528464 
