logP0_crit         	m1iso_crit        	phases_crit	logP0_hub          	m1iso_hub         	phases_hub	logP0_RHeRL        	m1iso_RHeRL       	logP0_critL2       	m1iso_critL2      	logP0_hubL2        	m1iso_hubL2       	logP0_RHeRL        	m1iso_RHeRL       	m2iso_crit        	m2iso_RHeRL       	m2iso_PmergeMIN	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN	m1iso_PmergeMIN	q_band            	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes            	logP0_yes          	q_yes             	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2        	q_yesL2            
0.05984878517396918	12.275863726884124	9          	0.0888710352969044 	21.24893727548777 	9         	3.559858545843462  	2.8541125393128084	0.08415669433238114	19.20976743416393 	0.2751308128199318 	115.8791996179358 	3.559858545843462  	3.668959725806338 	12.1774           	11.474829601571438	 /             	4.8911   	4.568  	9        	 /             	 /             	0.9977499301985645	34.4274           	 /      	14.428131680969184	0.25701046842763786	2.95              	3.559858545843462  	3.8908920952437906	15.251878390002544	0.326033702743676  	3.75              	3.559858545843462  	3.0671675706673454 
0.12183987702075148	11.350177190616389	22         	0.1503694857632637 	18.99761528184952 	22        	3.4855171207296243 	2.8756585748861623	0.14591376626854044	17.372127748886076	0.2751308679356942 	115.91268730800688	3.50673037649007   	3.6968718306466073	12.1774           	11.574908922673277	 /             	4.961    	4.5632 	23       	 /             	 /             	0.2413349937319722	14.428131680969184	 /      	14.531446302447295	0.2656459752243832 	3.0500000000000003	3.559858545843462  	3.764408623753211 	15.354460916459752	0.334652794942499  	3.85              	3.559858545843462  	2.988171666612922  
0.19572944136393125	10.424061863410353	28         	0.22386630477663982	16.955709627467535	28        	3.4598585458434625 	2.8834404761105272	0.21949819900432743	15.611241755882013	0.27513095311390534	115.95725761434994	3.4598585458434625 	3.7222473258835485	12.1774           	11.606875045790245	 /             	5.0279   	4.5536 	29       	 /             	 /             	 /                	 /                	 /      	14.634650609558511	0.2742791319553335 	3.15              	3.559858545843462  	3.645920828431273 	15.456971536855907	0.3432701634264469 	3.95              	3.559858545843462  	2.913157351102761  
0.2864054872501767 	9.437878079648295 	 /         	0.31455085320709897	15.049077565992729	 /        	3.398218306224242  	2.8883597603807796	0.3097566304052993 	13.814812353172409	0.35632707044197637	43.48574356609246 	3.4259738681931187 	3.716115322349656 	12.1774           	11.776948109356503	 /             	5.0927   	4.5374 	 /       	 /             	 /             	 /                	 /                	 /      	14.73775088838272 	0.2829100344860929 	3.25              	3.559858545843462  	3.534692581040837 	15.559413604343757	0.3518858683183907 	4.050000000000001 	3.559858545843462  	2.8418305195910505 
0.3880655583546464 	8.49397211657822  	 /         	0.4166791692653571 	13.417217809037465	 /        	3.3598585458434624 	2.8920162677416914	0.41090888985516916	12.165799461243184	0.45543541918105224	31.07196694191675 	3.3598585458434624 	3.7050571268337036	12.1774           	11.938237976519034	 /             	5.1488   	4.5153 	 /       	 /             	 /             	 /                	 /                	 /      	14.840752904393513	0.2915387727743341 	3.35              	3.559858545843462  	3.43007549384881  	15.661790246021454	0.3604999666697598 	4.15              	3.559858545843462  	2.7739253604870973 
0.5148462019034417 	7.503766023488856 	 /         	0.5445425314828225 	11.863787978458951	 /        	3.3066315791921395 	2.896773033348677 	0.5370165807631941 	10.50478383366574 	0.5806478040848277 	23.85348919213514 	3.323915619793411  	3.7140570739499488	12.1774           	12.146811840870402	 /             	5.2014   	4.4834 	 /       	 /             	 /             	 /                	 /                	 /      	14.943661958939348	0.30016543137643936	3.45              	3.559858545843462  	3.3314962199824194	15.764104382914358	0.3691125126767589 	4.250000000000001 	3.559858545843462  	2.7092010312739663 
0.670107362481299  	6.503115654291697 	 /         	0.7017069558089948 	10.42859961636586 	 /        	3.2598585458434624 	2.9028753594778993	0.6914137542141758 	8.893440285203571 	0.7354185396741104 	18.958168038756003	3.2598585458434624 	3.732928994521356 	12.1774           	12.223597140440441	 /             	5.2484   	4.44   	 /       	 /             	 /             	 /                	 /                	 /      	15.046482938198576	0.30879008989824697	3.5500000000000003	3.559858545843462  	3.238445898084105 	15.866358747780833	0.37772355787702716	4.3500000000000005	3.559858545843462  	2.6474387925932943 
0.7930041586388679 	5.725440490518465 	 /         	0.8277685959639548 	9.527420305158909 	 /        	3.2286111451219495 	2.9187525992784873	0.8134770439905394 	7.685441944370044 	0.8599654004561922 	16.412100788711335	3.2499216079163262 	3.740063062072864 	12.1774           	12.225639079068106	 /             	5.2856   	4.4054 	 /       	 /             	 /             	 /                	 /                	 /      	14.558834450625994	0.2541168118596888 	2.95              	3.4598585458434625 	3.9351981188562686	15.968555901022132	0.38633315132890195	4.45              	3.559858545843462  	2.58843952831958   
0.8138952699537774 	5.3313629392184545	 /         	0.8526325180612034 	9.369526437004033 	 /        	3.1672086627972442 	2.95              	0.833879638996331  	7.0876108734078365	0.8845611567397802 	15.997956152535178	3.2361013572223882 	3.75              	12.1774           	12.22937368101225 	 /             	5.3287   	4.4571 	 /       	 /             	 /             	 /                	 /                	 /      	14.661677387873151	0.2626666155214852 	3.0500000000000003	3.4598585458434625 	3.8071073402862785	16.07069824493511 	0.39494133977515955	4.550000000000001 	3.559858545843462  	2.53202159229343   
0.9541469293082129 	4.839786735401473 	 /         	0.9939333182757887 	8.573123033308812 	 /        	3.1624512653636927 	2.9525927195202306	0.973448214312672  	6.355109241163219 	1.0244511314026297 	14.021354600820326	3.1927301758168025 	3.7828716299733403	12.237100000000002	12.229648649100996	 /             	5.3191   	4.4052 	 /       	 /             	 /             	 /                	 /                	 /      	14.764425708940266	0.2712144430503586 	3.15              	3.4598585458434625 	3.687119272679449 	16.172788036511843	0.40354816779287384	4.65              	3.559858545843462  	2.4780189325831916 
1.1024490887867247 	4.382830943892865 	 /         	1.1435864203115205 	7.869848831357314 	 /        	3.1598585458434623 	2.9540077825775426	1.1210305434409675 	5.687247202328671 	1.1728462273547535 	12.430506897105102	3.1598585458434623 	3.807821378867919 	12.2612           	12.229797650523698	 /             	5.331    	4.3591 	 /       	 /             	 /             	 /                	 /                	 /      	14.86708480537228 	0.2797603748659086 	3.25              	3.4598585458434625 	3.57448763242224  	16.274827398961516	0.41215367793083096	4.750000000000001 	3.559858545843462  	2.4262794524129503 
1.2340017350013301 	4.0224458037112605	 /         	1.2765434191048985 	7.34080703042939  	 /        	3.097958511216596  	2.988099965373134 	1.2519485275473587 	5.169358919783811 	1.304835834832639  	11.312622891574229	3.1359777660005492 	3.826119220157087 	12.2677           	12.231697265575844	 /             	5.3396   	4.3094 	 /       	 /             	 /             	 /                	 /                	 /      	14.969659622192241	0.2883044864413995 	3.35              	3.4598585458434625 	3.468555111102161 	15.379201905568939	0.3224640891482172 	3.75              	3.4598585458434625 	3.1011205081517175 
1.3848392753449223 	3.649513856172774 	 /         	1.4292666962441432 	6.819892712388292 	 /        	3.059858545843462  	3.009104288238829 	1.40205745858641   	4.641654724089949 	1.456578184587055  	10.26874243721974 	3.1048266048762385 	3.85              	12.2703           	12.232664602151313	 /             	5.3442   	4.2646 	 /       	 /             	 /             	 /                	 /                	 /      	15.072154706344978	0.2968468487273288 	3.45              	3.4598585458434625 	3.368740494592748 	15.48141692791929 	0.33100008570397926	3.85              	3.4598585458434625 	3.02114725400501   
1.531118147426895  	3.321283327510666 	 /         	1.5776719936543453 	6.384583655827483 	 /        	3.0334943835858112 	3.0236358377423493	1.5476256685914902 	4.184167672810214 	1.6041385046542194 	9.435412976132355 	3.0799454976263076 	3.870086951782845 	12.2665           	12.233301157370711	 /             	5.3466   	4.2126 	 /       	 /             	 /             	 /                	 /                	 /      	15.17457424868563 	0.30538752852831513	3.5500000000000003	3.4598585458434625 	3.274527957376233 	15.58357027673599 	0.3395346317629539 	3.95              	3.4598585458434625 	2.9452076649964525 
1.6702553127091118 	3.036367902558289 	 /         	1.719061603532522  	6.021419935302492 	 /        	2.9856877219241857 	3.0500000000000003	1.6860856384858591 	3.7924065860805287	1.7447992077466372 	8.764585452912199 	3.059858545843462  	3.8863115564833794	12.2644           	12.234582827322937	 /             	5.3469   	4.1617 	 /       	 /             	 /             	 /                	 /                	 /      	15.276922120525873	0.3139265888395677 	3.65              	3.4598585458434625 	3.185458115212568 	15.6856648280044  	0.34806777780781134	4.050000000000001 	3.4598585458434625 	2.8730036612356535 
1.816518676836816  	2.759410851820972 	 /         	1.867984018856914  	5.683510294711056 	 /        	2.969437533382179  	3.0595789875387167	1.8316295113216448 	3.4164407257852942	1.8930216580943118 	8.159024678526169 	3.024609590587691  	3.914751044744229 	12.2618           	12.235108634716992	 /             	5.3461   	4.113  	 /       	 /             	 /             	 /                	 /                	 /      	14.893970351658144	0.24698654744989895	2.95              	3.3598585458434624 	4.048803509036658 	15.787703263823781	0.35659957174715257	4.15              	3.4598585458434625 	2.8042658467045256 
1.956407842594913  	2.5136232262914238	 /         	2.0106966680407634 	5.395594553796349 	 /        	2.9598585458434625 	3.065228367368508 	1.9708228371571663 	3.0868812342491005	2.0351198597523643 	7.656449863113267 	2.980939825958426  	3.95              	12.2573           	12.235412403166627	 /             	5.3443   	4.0616 	 /       	 /             	 /             	 /                	 /                	 /      	15.003523509244042	0.2551548919982747 	3.0500000000000003	3.3598585458434624 	3.9191880358177182	15.889688089545604	0.3651300590964474 	4.250000000000001 	3.4598585458434625 	2.7387501387166115 
2.0858009416703798 	2.297542522242438 	 /         	2.143051032529084  	5.155051613832279 	 /        	2.9065194128042373 	3.096660866960775 	2.099553876816227  	2.8004167116352616	2.166946521928912  	7.245518844352217 	2.969538171948017  	3.959679626104555 	12.2518           	12.237023402988076	 /             	5.3424   	4.0123 	 /       	 /             	 /             	 /                	 /                	 /      	15.112758726896859	0.26331718894552264	3.15              	3.3598585458434624 	3.79770118314186  	15.991621649045506	0.3736592831426244 	4.3500000000000005	3.4598585458434625 	2.676234861849541  
2.2362309229629083 	2.066595264475538 	 /         	2.2971129964874604 	4.902235783366487 	 /        	2.8598585458434624 	3.124179248000088 	2.249217401041004  	2.4977227950575784	2.320437897174599  	6.82197787299821  	2.9598585458434625 	3.967900823469476 	12.2448           	12.238309448474485	 /             	5.3407   	3.9666 	 /       	 /             	 /             	 /                	 /                	 /      	15.22169412189248 	0.2714736917690511 	3.25              	3.3598585458434624 	3.6835981913515323	16.093506138369143	0.382187285094118  	4.45              	3.4598585458434625 	2.61651823334138   
2.3928321805445805 	1.8604248417255105	 /         	2.4572188046358296 	4.665152969305654 	 /        	2.843648520398171  	3.1337899745547086	2.4050763040663066 	2.2306494946126376	2.4799903291272605 	6.432088333794813 	2.915481096379596  	4.005622550536134 	12.2419           	12.238460331510472	 /             	5.3386   	3.9136 	 /       	 /             	 /             	 /                	 /                	 /      	15.330346311053715	0.2796246379713672 	3.35              	3.3598585458434624 	3.576222779419019 	16.197805157428064	0.3906315343108538 	4.550000000000001 	3.4598585458434625 	2.559957177456717  
2.513626947519517  	1.7233466032280744	 /         	2.580462262944595  	4.498338788461366 	 /        	2.8163145415957587 	3.15              	2.5253434392969187 	2.0547831278203286	2.602833674296331  	6.161921807722939 	2.86330704661866   	4.050000000000001 	12.2401           	12.23870628391434 	 /             	5.3347   	3.8581 	 /       	 /             	 /             	 /                	 /                	 /      	15.438730573536127	0.2877702504730164 	3.45              	3.3598585458434624 	3.474994369140906 	16.30482751019867 	0.39897630367596365	4.65              	3.4598585458434625 	2.5064145183222943 
