logP0_crit         	m1iso_crit        	phases_crit	logP0_hub          	m1iso_hub         	phases_hub	logP0_RHeRL        	m1iso_RHeRL       	logP0_critL2       	m1iso_critL2      	logP0_hubL2       	m1iso_hubL2       	logP0_RHeRL        	m1iso_RHeRL       	m2iso_crit        	m2iso_RHeRL       	m2iso_PmergeMIN	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN	m1iso_PmergeMIN	q_band             	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes            	logP0_yes          	q_yes              	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2        	q_yesL2            
0.1402666929433793 	23.850389270210957	11         	0.32703306725187054	49.57823192526373 	9         	3.7402764536128723 	4.62000021905992  	0.16493263916264936	39.87211755466672 	0.5803404424100771	140.7793820731426 	3.7402764536128723 	5.864026189905154 	24.3422           	17.59769693464166 	 /             	5.3643   	4.6292 	11       	 /             	 /             	0.9996796714579054 	74.29220000000001 	 /      	22.264484605005094	0.26398728684225703	4.65              	3.7402764536128723 	3.7880612053774394 	24.18737507153493 	0.326253091613322  	5.950000000000001 	3.7402764536128723 	3.0651050540394835 
0.20802771776016832	21.884977937361306	28         	0.4157836228214179 	35.13613440230588 	26        	3.716328382023474  	4.550000000000001 	0.23257682662427584	35.45081367303337 	0.5803831711626244	142.14254546025398	3.737169492784557  	5.8500000000000005	24.3422           	18.408217995361095	 /             	5.4288   	4.6212 	29       	 /             	 /             	0.16032271486731395	22.264484605005094	 /      	22.418497960963116	0.26884005706057634	4.750000000000001 	3.7402764536128723 	3.719683781255392  	24.329154459402236	0.33097811025323803	6.050000000000001 	3.7402764536128723 	3.021347844529295  
0.28394316465078157	19.907831769788707	29         	0.5300624588067313 	26.872124087034717	27        	3.6966026079174936 	4.506326154304622 	0.30828645829333395	31.27856390299778 	0.71946507550945  	44.60754185353655 	3.736413944133829  	5.846137490520957 	24.3422           	19.06178949489054 	 /             	5.4849   	4.608  	30       	 /             	 /             	 /                 	 /                	 /      	22.57135690577896 	0.2736810745241754 	4.8500000000000005	3.7402764536128723 	3.653888021810094  	24.47019285551439 	0.3356951560774016 	6.15              	3.7402764536128723 	2.978893147238112  
0.3791042666844773 	17.745950314676577	 /         	0.6832119877194903 	20.989627233430443	 /        	3.6743238936577387 	4.45              	0.4031004849191319 	26.995530139024318	0.8122996414735936	35.18863896627549 	3.715057529269329  	5.750000000000001 	24.3422           	19.773483314448654	 /             	5.5383   	4.5873 	 /       	 /             	 /             	 /                 	 /                	 /      	22.723104214831622	0.278510717101925  	4.950000000000001 	3.7402764536128723 	3.590526104006388  	24.610512483736603	0.3404044416263508 	6.250000000000001 	3.7402764536128723 	2.937681997397856  
0.49706718433799685	15.3403013287185  	 /         	0.7784837817099276 	18.611508560898375	 /        	3.640276453612872  	4.354176719676626 	0.5204886493737688 	22.532363474274547	0.9179417990526392	28.910850845843363	3.708898532080666  	5.718622078467795 	24.3422           	20.811473900452487	 /             	5.5872   	4.5571 	 /       	 /             	 /             	 /                 	 /                	 /      	22.873780333797303	0.28332934458489895	5.050000000000001 	3.7402764536128723 	3.5294614522370895 	24.75013459554043 	0.34510617120915116	6.3500000000000005	3.7402764536128723 	2.897658991423689  
0.6509927381314432 	12.632053084983356	 /         	0.8861320077384012 	16.563617994639984	 /        	3.6387028965100336 	4.3500000000000005	0.6734482661713507 	17.844766951786273	1.012666322754262 	25.130502295329922	3.6946299659296113 	5.65              	24.3422           	20.858308184758318	 /             	5.6328   	4.5129 	 /       	 /             	 /             	 /                 	 /                	 /      	23.023423546598707	0.2881372998616171 	5.15              	3.7402764536128723 	3.470567678951206  	24.889079526268567	0.34980054133457383	6.450000000000001 	3.7402764536128723 	2.858772019576521  
0.7454965373337489 	11.246381080274702	 /         	0.9822675399262202 	15.117351414446304	 /        	3.6379014816585755 	4.347625028045704 	0.7672829295999622 	15.57131913399483 	1.1120069585546033	22.204820486792052	3.6847335633948712 	5.594457109782    	24.3422           	20.881994895029884	 /             	5.6541   	4.4841 	 /       	 /             	 /             	 /                 	 /                	 /      	23.17207012833801 	0.29293490999674243	5.250000000000001 	3.7402764536128723 	3.4137276434929538 	25.02736674735606 	0.35448774111371933	6.550000000000001 	3.7402764536128723 	2.820972022497108  
0.8514531980536761 	9.891349537602785 	 /         	1.0828368381174418 	13.875518248848946	 /        	3.6013846554662057 	4.250000000000001 	0.8724348283310002 	13.424300091854743	1.1220034304127562	21.95220029838286 	3.6748187767425993 	5.550000000000001 	24.3422           	21.936904400048583	 /             	5.6737   	4.4508 	 /       	 /             	 /             	 /                 	 /                	 /      	23.319754484809216	0.29772248722277417	5.3500000000000005	3.7402764536128723 	3.3588326139830307 	25.165014914854076	0.3591679526363704 	6.65              	3.7402764536128723 	2.784212769150989  
0.9453276826328062 	8.816129588692334 	 /         	1.092945985476608  	13.76299541292985 	 /        	3.6008383974110214 	4.21056194379815  	0.9655396676509392 	11.77208839512376 	1.2606874349140222	18.92107510392294 	3.658729590584496  	5.4684531369716245	24.3422           	21.93382611558891 	 /             	5.6886   	4.4205 	 /       	 /             	 /             	 /                 	 /                	 /      	23.46650927998956 	0.3025003298531956 	5.450000000000001 	3.7402764536128723 	3.305781519264139  	25.30204191456828 	0.363841351323137  	6.750000000000001 	3.7402764536128723 	2.748450654010116  
1.0407755064380322 	7.581675168263901 	 /         	1.2331103934116325 	12.349869730088473	 /        	3.5835638348082752 	4.15              	1.0599248316114716 	9.929698505019033 	1.3944388166693233	16.74975569889187 	3.6545958775222385 	5.450000000000001 	24.3422           	22.406145168447512	 /             	5.7081   	4.3899 	 /       	 /             	 /             	 /                 	 /                	 /      	23.61236555274184 	0.30726872312455883	5.550000000000001 	3.7402764536128723 	3.2544802797733037 	25.438464904093042	0.36850810625527675	6.8500000000000005	3.7402764536128723 	2.713644511546429  
1.040331003976817  	6.493605342289589 	 /         	1.3680418540476436 	11.253765051515371	 /        	3.5640431530503647 	4.073766699437493 	1.0583442115705084 	8.35331905369686  	1.5343509481052062	14.997785851076845	3.640276453612872  	5.377791423962642 	24.3422           	22.92172473475827 	 /             	5.7417   	4.4449 	 /       	 /             	 /             	 /                 	 /                	 /      	23.7573528238132  	0.31202793997417544	5.65              	3.7402764536128723 	3.2048412077545487 	25.574300351996065	0.37316838048389467	6.950000000000001 	3.7402764536128723 	2.6797554463303688 
1.1796538626763313 	5.796441446576299 	 /         	1.5089984264906504 	10.316125522311113	 /        	3.557205910631996  	4.050000000000001 	1.196816715830653  	7.366628018439892 	1.6651183287702656	13.685087075473687	3.6338634331252884 	5.3500000000000005	24.520300000000002	23.100175729175472	 /             	5.7358   	4.3933 	 /       	 /             	 /             	 /                 	 /                	 /      	23.901499194090245	0.3167782417593409 	5.750000000000001 	3.7402764536128723 	3.1567824685374335 	25.70956407438347 	0.3778223313200815 	7.050000000000001 	3.7402764536128723 	2.646746677217513  
1.3135289682103486 	5.222987541252278 	 /         	1.6406169470863188 	9.581794481573604 	 /        	3.5402764536128726 	3.9845279268472256	1.329905938150009  	6.5688117228757745	1.8167905505620483	12.43747820984959 	3.632221274977688  	5.341944821364816 	24.6041           	23.531172981397315	 /             	5.7428   	4.3459 	 /       	 /             	 /             	 /                 	 /                	 /      	25.309225709126455	0.21333486017426853	4.45              	3.640276453612872  	4.687466451489092  	25.844271269054204	0.38247011060740527	7.15              	3.7402764536128723 	2.614583394273315  
1.4530145720123084 	4.697144957498851 	 /         	1.7931653591338335 	8.85819130679608  	 /        	3.5008115407997176 	3.95              	1.4685908134756829 	5.848342165690999 	1.9568215785784628	11.481281008167961	3.6109183913354883 	5.250000000000001 	24.635            	24.547952804666537	 /             	5.7474   	4.2999 	 /       	 /             	 /             	 /                 	 /                	 /      	25.45765187661123 	0.21762367322989298	4.550000000000001 	3.640276453612872  	4.595088324529939  	25.978436547433137	0.38711186497805466	7.250000000000001 	3.7402764536128723 	2.583232627232156  
