logP0_crit           	m1iso_crit         	phases_crit	logP0_hub            	m1iso_hub          	phases_hub	logP0_RHeRL	m1iso_RHeRL	logP0_critL2        	m1iso_critL2      	logP0_hubL2       	m1iso_hubL2       	logP0_RHeRLL2         	m1iso_RHeRLL2     	logP0_critL2_DEF  	m1iso_critL2_DEF	logP0_hubL2_DEF 	m1iso_hubL2_DEF 	logP0_RHeRLL2_DEF    	m1iso_RHeRLL2_DEF	m2iso_crit         	m2iso_RHeRL	m2iso_PmergeMIN    	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN      	m1iso_PmergeMIN   	q_band             	mtot_band         	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes             	logP0_yes           	q_yes              	mtot_yesL2        	qfin_yesL2          	m1_yesL2          	logP0_yesL2         	q_yesL2             	mtot_yesL2_DEF  	qfin_yesL2_DEF    	m1_yesL2_DEF    	logP0_yesL2_DEF   	q_yesL2_DEF       
-0.3759421596817194  	0.4411023121737325 	9          	-0.36852264229767284 	0.49143683591725323	9         	 /         	 /         	-0.3036151288776873 	1.5517613058739936	1.0414311212338605	37.423479523145176	3.024067600987774     	0.5455500260128116	-0.3042675018173607 	1.5275271914978896	1.5820071163353038	6.045189208984375 	3.024067600987774      	0.5385771643684876 	0.22610000000000002	 /         	0.6761179722649093 	0.8216   	3.8823 	9        	3.386355893948297    	2.592319137099765 	0.6525252525252525 	0.7171000000000001	 /      	0.6066            	0.5942181340341655 	0.38050000000000006	0.12406760098777359 	0.5942181340341655 	3.1396000000000006	0.07760425604942509 	2.9135000000000004	0.22406760098777365 	0.07760425604942509 	3.3691000000000004	0.07193763919821826 	3.1430000000000002	0.22406760098777365 	0.07193763919821826 
-0.333158693080321   	0.4244839904936374 	27         	-0.32403415959898807 	0.4845491104601192 	27        	 /         	 /         	-0.26112334757507727	1.446899040903447 	1.0182602618380345	38.50977888794756 	3.0084473044033904    	0.5491722747903275	-0.26163921292445536	1.4298542364154363	1.7398389914966335	4.396668701171874 	3.0123718437227534     	0.5410058606324732 	0.22610000000000002	 /         	0.6689379337735504 	0.8609   	3.877  	30       	3.359108945339053    	2.615941314238445 	0.46048879837067214	0.5726            	 /      	0.6151            	0.5812339331619538 	0.389              	0.12406760098777359 	0.5812339331619538 	3.1481000000000003	0.07737850787132101 	2.922             	0.22406760098777365 	0.07737850787132101 	3.3776000000000006	0.07174361415199111 	3.1515000000000004	0.22406760098777365 	0.07174361415199111 
-0.27490701429042513 	0.40605793773680204	27         	-0.2639615226352867  	0.4755737886429951 	27        	 /         	 /         	-0.2032630181093205 	1.3378611218791525	1.1235178010429423	21.409465128881635	3.0025726837846767    	0.5505000000000001	-0.20357495329250316	1.3287842044274818	1.8996529954724901	3.285709228515625 	3.0074484404918262     	0.542              	0.22610000000000002	 /         	0.6531021134421412 	0.898    	3.8658 	33       	3.2943962496112804   	2.65              	 /                 	 /                	 /      	0.6236            	0.5688050314465409 	0.3975             	0.12406760098777359 	0.5688050314465409 	3.1566000000000005	0.07715406927145538 	2.9305000000000003	0.22406760098777365 	0.07715406927145538 	3.3861000000000003	0.0715506329113924  	3.16              	0.22406760098777365 	0.0715506329113924  
-0.2089091189204674  	0.38822458601537657	 /         	-0.19622396138219347 	0.4658750406224571 	 /        	 /         	 /         	-0.13771726549793825	1.2388160572705071	1.2806729266583798	13.61598962547255 	2.981875550469872     	0.5554136757059784	-0.1378328121709279 	1.2358391390450896	2.044256473556784 	2.584320068359374 	2.9835904073158726     	0.5470594385378885 	0.22610000000000002	 /         	0.6415873407239882 	0.9285   	3.8504 	 /       	3.243308140227052    	2.7211903078484436	 /                 	 /                	 /      	0.6321000000000001	0.5568965517241379 	0.406              	0.12406760098777359 	0.5568965517241379 	3.1651000000000007	0.07693092888737665 	2.9390000000000005	0.22406760098777365 	0.07693092888737665 	3.3946000000000005	0.07135868707590343 	3.1685000000000003	0.22406760098777365 	0.07135868707590343 
-0.1356099597001849  	0.3717841736429184 	 /         	-0.1214011154269551  	0.45564647361891336	 /        	 /         	 /         	-0.06490421446524355	1.1526020239356487	1.4282750770913546	9.215221623634962 	2.9663797268596688    	0.559             	-0.0648643397247975 	1.1535205919469644	2.188896884117843 	2.0706506347656246	2.9669114895674316     	0.5505000000000001 	0.22610000000000002	 /         	0.629882971854895  	0.9525   	3.8309 	 /       	3.186355893948297    	2.745334048554237 	 /                 	 /                	 /      	0.6406000000000001	0.5454764776839566 	0.41450000000000004	0.12406760098777359 	0.5454764776839566 	3.1736000000000004	0.07670907548770144 	2.9475000000000002	0.22406760098777365 	0.07670907548770144 	3.4031000000000007	0.07116776833490714 	3.1770000000000005	0.22406760098777365 	0.07116776833490714 
-0.06416692476494572 	0.3618949146754383 	 /         	-0.04948755814828866 	0.4462617874082133 	 /        	 /         	 /         	0.006212065960352611	1.1029099253695844	1.5820567343243666	6.034732741960719 	2.955414444572066     	0.5616644817046649	0.006328674159089948	1.105421204423589 	2.346712637519896 	1.650841064453125 	2.9548338853973855     	0.5531151341748171 	0.22610000000000002	 /         	0.6152067162450051 	0.9677   	3.8103 	 /       	3.107240233096836    	2.801105423935674 	 /                 	 /                	 /      	0.6491            	0.5345153664302601 	0.42300000000000004	0.12406760098777359 	0.5345153664302601 	3.1821000000000006	0.07648849797023004 	2.9560000000000004	0.22406760098777365 	0.07648849797023004 	3.4116000000000004	0.07097786846648878 	3.1855            	0.22406760098777365 	0.07097786846648878 
-0.011846293897929822	0.36328082051811994	 /         	0.0015607202477306687	0.4398487355546115 	 /        	 /         	 /         	0.05858010855064618 	1.1097801403240906	1.738856282207989 	4.046160790654833 	2.930785154087879     	0.5675            	0.05868678591178163 	1.1120993458370938	2.488034385528957 	1.3795007324218747	2.9269043653583084     	0.559              	0.22610000000000002	 /         	0.5960198890017055 	0.9734   	3.7944 	 /       	2.986355893948297    	2.8510253603189204	 /                 	 /                	 /      	0.5726            	0.6525252525252525 	0.34650000000000003	0.02406760098777365 	0.6525252525252525 	3.1906000000000003	0.07626918536009444 	2.9645            	0.22406760098777365 	0.07626918536009444 	3.4201000000000006	0.07078897933625547 	3.1940000000000004	0.22406760098777365 	0.07078897933625547 
0.026524401580231356 	0.33724565949068475	 /         	0.04438158533087499  	0.4346202872345051 	 /        	 /         	 /         	0.0959665476405238  	0.9855310933887952	1.8974081460689032	2.9259943064774334	2.9290737837031386    	0.567925525530806 	0.09621422864872133 	0.990038289707488 	2.638894674710719 	1.1730090332031249	2.9261165072087936     	0.5591741570287867 	0.22610000000000002	 /         	0.5927185570770543 	1.0523   	3.7996 	 /       	2.9631605507684533   	2.871005821025195 	 /                 	 /                	 /      	0.5811000000000001	0.6369014084507043 	0.35500000000000004	0.02406760098777365 	0.6369014084507043 	3.1991000000000005	0.07605112680793812 	2.9730000000000003	0.22406760098777365 	0.07605112680793812 	3.4286000000000008	0.07060109289617486 	3.2025000000000006	0.22406760098777365 	0.07060109289617486 
0.1703014428151026   	0.39665979045940536	 /         	0.1742270522025391   	0.4195519300626667 	 /        	 /         	 /         	0.24171653391679782 	1.2849131549121975	2.041439178810903 	2.3207742430540406	2.9240676009877737    	0.5691395176058145	0.2415104743924171  	1.2792901284859033	2.703763490561557 	0.9306799316406249	2.9240676009877737     	0.5596150689857285 	0.22610000000000002	 /         	0.5823895885129992 	1.1058   	3.8178 	 /       	2.879959097483232    	2.9               	 /                 	 /                	 /      	0.5896000000000001	0.6220082530949106 	0.36350000000000005	0.02406760098777365 	0.6220082530949106 	3.2076000000000007	0.07583431158812678 	2.9815000000000005	0.22406760098777365 	0.07583431158812678 	3.4371000000000005	0.07041420118343195 	3.2110000000000003	0.22406760098777365 	0.07041420118343195 
0.23913941369262412  	1.1663966641078862 	 /         	0.1763056706338342   	0.4194232939353988 	 /        	 /         	 /         	0.2566002419246973  	160.              	2.18600852367855  	1.9175979800738001	2.9018924274184705    	0.5741151102466093	0.2566002419246973  	160.              	2.8449806456501348	0.8607116699218751	2.896334394072216      	0.5651426774121776 	0.2263             	 /         	0.5776963919569168 	1.0631   	3.7582 	 /       	2.824780120984069    	2.948030283794715 	 /                 	 /                	 /      	0.5981000000000001	0.6077956989247312 	0.37200000000000005	0.02406760098777365 	0.6077956989247312 	3.2161000000000004	0.07561872909698997 	2.99              	0.22406760098777365 	0.07561872909698997 	3.4456000000000007	0.07022829631930425 	3.2195000000000005	0.22406760098777365 	0.07022829631930425 
